-8389,-552529,608999,582375,0,-3,8,2,3,31,0,2,5,2,3,16,-970456,-988359,-996249,-1007016
-4554036,-3547193,5931216,8114772,0,-3,8,2,3,31,0,2,5,2,3,16,-970443,-988231,-996325,-1007010
-8388608,-5784460,8388607,8388607,0,-3,8,2,3,31,0,2,5,2,3,16,-970566,-988353,-996389,-1007077
-8388608,-7069234,8388607,8388607,0,-3,8,2,3,31,0,2,5,2,3,16,-970588,-988360,-996381,-1007093
-6266686,-6864658,8388607,8388607,0,-3,8,2,3,31,0,2,5,2,3,16,-970607,-988457,-996343,-1007095
-2465976,-5534594,7696352,8388607,0,-3,8,2,3,31,1,3,15,2,3,16,-970560,-988319,-996312,-1007004
-1630092,-3805880,5354506,8388607,0,-3,8,2,3,31,1,3,15,2,3,16,-970626,-988315,-996337,-1007013
-1026591,-2250060,3186233,7284736,-2,0,2,2,3,33,1,3,17,2,3,7,-970626,-988315,-996337,-1007013
255084,-1184392,951554,2547676,-2,0,2,-4,2,33,1,3,17,2,3,7,-970827,-988711,-996348,-1007114
11578,-536431,574803,547169,-2,0,2,-4,2,33,1,3,17,-2,0,15,-970480,-988186,-996392,-1007093
-1486857,-1448780,2110399,3058171,-2,0,2,-4,2,33,1,3,17,-2,0,15,-970623,-988230,-996399,-1007139
-4540981,-3552162,5910562,8098816,-2,0,2,-4,2,33,1,3,17,-2,0,15,-970718,-988403,-996430,-1007176
-8388608,-5779572,8388607,8388607,-2,0,2,-4,2,33,1,3,17,-2,0,15,-970767,-988490,-996422,-1007241
-8388608,-7065294,8388607,8388607,-2,0,2,-4,2,33,1,3,17,-2,0,15,-970629,-988379,-996433,-1007175
-6220330,-6857827,8388607,8388607,-2,0,2,-4,2,33,1,3,17,-2,0,15,-970535,-988264,-996310,-1007076
-2413671,-5527401,7643617,8388607,-2,0,2,-4,2,33,-2,7,21,-2,0,15,-970592,-988287,-996327,-1007178
-1579658,-3796667,5295584,8388607,-2,0,2,-4,2,33,-2,7,21,-2,0,15,-970724,-988455,-996377,-1007211
-974142,-2234636,3118852,7269035,-1,1,6,-4,2,24,-2,7,15,-2,0,16,-970634,-988327,-996331,-1007145
313083,-1174903,888016,2527564,-1,1,6,-4,2,24,-2,7,15,-2,2,13,-970624,-988221,-996268,-1007238
44229,-535879,550791,527586,-1,1,6,-1,10,24,-2,7,15,-2,2,13,-970615,-988309,-996199,-1007079
44229,-535879,550791,527586,-1,1,6,-1,10,24,-2,7,15,-2,2,13,-970562,-988353,-996184,-1006997
-4535977,-3517791,5899463,8091338,-1,1,6,-1,10,24,-2,7,15,-2,2,13,-970620,-988317,-996338,-1007217
-8388608,-5749409,8388607,8388607,-1,1,6,-1,10,24,-2,7,15,-2,2,13,-970694,-988355,-996280,-1007205
-8388608,-7038374,8388607,8388607,-1,1,6,-1,10,24,-2,7,15,-2,2,13,-970590,-988344,-996259,-1007144
-6217185,-6836401,8388607,8388607,-1,1,6,-1,10,24,0,0,10,-2,2,13,-970701,-988434,-996370,-1007132
-2400967,-5516196,7625032,8388607,-1,1,6,-1,10,24,0,0,10,-2,2,13,-970582,-988285,-996374,-1007123
-1547964,-3798089,5265671,8388607,-1,1,6,-1,10,24,0,0,10,-2,2,13,-970564,-988311,-996394,-1007077
-982456,-2213307,3105879,7301968,2,3,10,-1,10,28,0,0,21,-2,2,15,-970673,-988286,-996443,-1007061
310592,-1167547,867715,2562008,2,3,10,-1,-2,28,0,0,21,3,-7,14,-970703,-988402,-996403,-1007087
46517,-545779,547136,552217,2,3,10,-1,-2,28,0,0,21,3,-7,14,-970614,-988242,-996317,-1007051
-1488277,-1436753,2111484,3062681,2,3,10,-1,-2,28,0,0,21,3,-7,14,-970548,-988212,-996340,-1006943
-4541756,-3497165,5904656,8096062,2,3,10,-1,-2,28,0,0,21,3,-7,14,-970570,-988355,-996371,-1007025
-8388608,-5735185,8388607,8388607,2,3,10,-1,-2,28,0,0,21,3,-7,14,-970667,-988400,-996355,-1007106
-8388608,-7025418,8388607,8388607,2,3,10,-1,-2,28,0,0,21,3,-7,14,-970619,-988407,-996380,-1007132
-6219145,-6822667,8388607,8388607,2,3,10,-1,-2,28,0,0,21,3,-7,14,-970600,-988213,-996329,-1007045
-2407035,-5498310,7614314,8388607,2,3,10,-1,-2,28,2,1,12,3,-7,14,-970743,-988388,-996322,-1007160
-1577258,-3750647,5247534,8388607,2,3,10,-1,-2,28,2,1,12,3,-7,14,-970599,-988312,-996320,-1007019
-993018,-2199039,3102145,7320228,-2,-8,4,-1,-2,25,2,1,10,3,-7,13,-970626,-988390,-996455,-1007144
295597,-1160017,870783,2577504,-2,-8,4,4,0,25,2,1,10,0,-3,9,-970715,-988361,-996366,-1007225
43853,-549793,549889,550621,-2,-8,4,4,0,25,2,1,10,0,-3,9,-970612,-988312,-996543,-1007292
43853,-549793,549889,550621,-2,-8,4,4,0,25,2,1,10,0,-3,9,-970701,-988394,-996361,-1007088
-4546116,-3504654,5910203,8099834,-2,-8,4,4,0,25,2,1,10,0,-3,9,-970498,-988229,-996282,-1007069
-4546116,-3504654,5910203,8099834,-2,-8,4,4,0,25,2,1,10,0,-3,9,-970606,-988364,-996290,-1007085
-8388608,-7032629,8388607,8388607,-2,-8,4,4,0,25,2,1,10,0,-3,9,-970605,-988306,-996407,-1007038
-6215529,-6829706,8388607,8388607,-2,-8,4,4,0,25,2,-3,15,0,-3,9,-970700,-988398,-996475,-1007132
-2398966,-5498881,7604466,8388607,-2,-8,4,4,0,25,2,-3,15,0,-3,9,-970771,-988458,-996414,-1007220
-1555285,-3765268,5240143,8388607,-2,-8,4,4,0,25,2,-3,15,0,-3,9,-970661,-988403,-996345,-1007157
-992356,-2200412,3102748,7307208,2,-7,7,4,0,29,2,-3,12,0,-3,14,-970611,-988324,-996251,-1007026
297581,-1161953,870799,2544621,2,-7,7,3,0,29,2,-3,12,0,-3,14,-970599,-988359,-996309,-1007092
42154,-549969,552195,525941,2,-7,7,3,0,29,2,-3,12,1,-5,10,-970604,-988443,-996318,-1007101
-1491924,-1442931,2116611,3065862,2,-7,7,3,0,29,2,-3,12,1,-5,10,-970472,-988268,-996359,-1006939
-4554590,-3494666,5917909,8104619,2,-7,7,3,0,29,2,-3,12,1,-5,10,-970571,-988362,-996442,-1007042
-8388608,-5722593,8388607,8388607,2,-7,7,3,0,29,2,-3,12,1,-5,10,-970544,-988432,-996433,-1007080
-8388608,-7010396,8388607,8388607,2,-7,7,3,0,29,2,-3,12,1,-5,10,-970655,-988315,-996362,-1007108
-6217589,-6807027,8388607,8388607,2,-7,7,3,0,29,2,-3,13,1,-5,10,-970655,-988315,-996362,-1007108
-2383176,-5488034,7581594,8388607,2,-7,7,3,0,29,2,-3,13,1,-5,10,-970786,-988752,-996464,-1007143
-1550541,-3761237,5231518,8388607,2,-7,7,3,0,29,2,-3,13,1,-5,10,-970515,-988041,-996427,-1007189
-1004899,-2176186,3090919,7311725,-2,0,3,3,0,27,2,-3,15,1,-5,9,-970657,-988350,-996386,-1007205
287114,-1144351,857818,2556684,-2,0,3,-2,0,27,2,-3,15,1,-5,9,-970726,-988403,-996369,-1007141
36282,-552056,551104,538825,-2,0,3,-2,0,27,2,-3,15,0,-4,7,-970514,-988210,-996310,-1007050
-1490931,-1449463,2115324,3059438,-2,0,3,-2,0,27,2,-3,15,0,-4,7,-970621,-988388,-996497,-1007134
-4543690,-3498299,5905266,8092064,-2,0,3,-2,0,27,2,-3,15,0,-4,7,-970686,-988371,-996449,-1007197
-8388608,-5720367,8388607,8388607,-2,0,3,-2,0,27,2,-3,15,0,-4,7,-970626,-988330,-996321,-1007152
-8388608,-7013376,8388607,8388607,-2,0,3,-2,0,27,2,-3,15,0,-4,7,-970651,-988383,-996448,-1007171
-6213134,-6811479,8388607,8388607,-2,0,3,-2,0,27,2,0,14,0,-4,7,-970641,-988438,-996448,-1007177
-2367814,-5494614,7571157,8388607,-2,0,3,-2,0,27,2,0,14,0,-4,7,-970633,-988528,-996462,-1007164
-1540594,-3758265,5218743,8388607,-2,0,3,-2,0,27,2,0,14,0,-4,7,-970599,-988383,-996482,-1007097
-1010059,-2172800,3092661,7331438,-2,0,3,5,1,32,2,0,14,0,-4,7,-970600,-988323,-996428,-1007007
289288,-1147541,856618,2558851,-1,3,10,5,1,27,2,0,13,0,-4,10,-970809,-988477,-996409,-1007124
40133,-560496,554315,522224,-1,3,10,5,1,27,2,0,13,-1,3,9,-970569,-988286,-996404,-1007083
-1484720,-1450207,2111066,3049243,-1,3,10,5,1,27,2,0,13,-1,3,9,-970543,-988252,-996348,-1007021
-4525605,-3505628,5886345,8069212,-1,3,10,5,1,27,2,0,13,-1,3,9,-970595,-988263,-996364,-1007098
-8388608,-5726663,8388607,8388607,-1,3,10,5,1,27,2,0,13,-1,3,9,-970711,-988551,-996419,-1007113
-8388608,-7024635,8388607,8388607,-1,3,10,5,1,27,2,0,13,-1,3,9,-970691,-988532,-996536,-1007181
-6238561,-6831744,8388607,8388607,-1,3,10,5,1,27,-6,-2,12,-1,3,9,-970691,-988532,-996536,-1007181
-2400976,-5513185,7617069,8388607,-1,3,10,5,1,27,-6,-2,12,-1,3,9,-970669,-988452,-996273,-1007144
-1546392,-3783066,5249399,8388607,-1,3,10,5,1,27,-6,-2,12,-1,3,9,-970571,-988326,-996331,-1007153
-1015247,-2193420,3118576,7344361,-1,3,10,5,1,27,-6,-2,12,-1,3,9,-970526,-988339,-996382,-1007075
282441,-1158646,873928,2564703,-2,10,5,-3,6,32,-6,-2,14,-1,3,7,-970526,-988339,-996382,-1007075
31703,-563458,559029,499094,-2,10,5,-3,6,32,-6,-2,14,1,3,12,-970825,-988751,-996455,-1007158
-1486525,-1456919,2111925,3037237,-2,10,5,-3,6,32,-6,-2,14,1,3,12,-970489,-988129,-996456,-1007136
-4530261,-3542067,5893278,8069612,-2,10,5,-3,6,32,-6,-2,14,1,3,12,-970622,-988293,-996368,-1007017
-8388608,-5767373,8388607,8388607,-2,10,5,-3,6,32,-6,-2,14,1,3,12,-970512,-988305,-996404,-1007068
-8388608,-7063931,8388607,8388607,-2,10,5,-3,6,32,-6,-2,14,1,3,12,-970625,-988436,-996348,-1007148
-6201011,-6865046,8388607,8388607,-2,10,5,-3,6,32,1,-3,15,1,3,12,-970596,-988393,-996475,-1007137
-2363551,-5538228,7603271,8388607,-2,10,5,-3,6,32,1,-3,15,1,3,12,-970584,-988360,-996419,-1007053
-1533826,-3794839,5248589,8388607,-2,10,5,-3,6,32,1,-3,15,1,3,12,-970632,-988434,-996550,-1007197
-987777,-2207977,3105616,7314536,-2,10,5,-1,-5,19,1,-3,15,1,3,12,-970625,-988400,-996507,-1007165
309318,-1172713,867621,2534338,2,0,7,-1,-5,34,1,-3,12,1,3,9,-970625,-988400,-996507,-1007165
43933,-570172,568043,506381,2,0,7,-1,-5,34,1,-3,12,-2,-4,9,-970757,-988523,-996472,-1007187
-1500344,-1468311,2133607,3074454,2,0,7,-1,-5,34,1,-3,12,-2,-4,9,-970677,-988394,-996451,-1007147
-4547357,-3552997,5914104,8090034,2,0,7,-1,-5,34,1,-3,12,-2,-4,9,-970572,-988252,-996394,-1007091
-8388608,-5773379,8388607,8388607,2,0,7,-1,-5,34,1,-3,12,-2,-4,9,-970774,-988462,-996494,-1007165
-8388608,-7069147,8388607,8388607,2,0,7,-1,-5,34,1,-3,12,-2,-4,9,-970582,-988350,-996482,-1007164
-6207622,-6873879,8388607,8388607,2,0,7,-1,-5,34,0,2,17,-2,-4,9,-970775,-988454,-996474,-1007221
-2377696,-5554818,7634227,8388607,2,0,7,-1,-5,34,0,2,17,-2,-4,9,-970780,-988426,-996503,-1007183
-1556110,-3805404,5281676,8388607,2,0,7,-1,-5,34,0,2,17,-2,-4,9,-970673,-988387,-996511,-1007121
-1017167,-2214440,3141936,7347913,1,5,7,-1,-5,19,0,2,15,-2,-4,12,-970666,-988409,-996401,-1007089
281677,-1181105,898639,2582739,1,5,7,3,0,19,0,2,15,-2,-4,12,-970652,-988369,-996484,-1007207
36263,-582114,581924,511790,1,5,7,3,0,19,0,2,15,-1,-2,13,-970652,-988369,-996484,-1007207
-1501510,-1476933,2138068,3061179,1,5,7,3,0,19,0,2,15,-1,-2,13,-970819,-988539,-996443,-1007220
-4540105,-3569217,5909471,8083039,1,5,7,3,0,19,0,2,15,-1,-2,13,-970565,-988288,-996388,-1007148
-8388608,-5794050,8388607,8388607,1,5,7,3,0,19,0,2,15,-1,-2,13,-970608,-988363,-996455,-1007195
-8388608,-7101022,8388607,8388607,1,5,7,3,0,19,1,4,14,-1,-2,13,-970798,-988458,-996587,-1007199
-6233348,-6910342,8388607,8388607,1,5,7,3,0,19,1,4,14,-1,-2,13,-970683,-988369,-996507,-1007251
-2419656,-5587022,7700123,8388607,1,5,7,3,0,19,1,4,14,-1,-2,13,-970802,-988299,-996409,-1007151
-1593913,-3832829,5347225,8388607,1,5,7,3,0,19,1,4,14,-1,-2,13,-970733,-988340,-996450,-1007184
-1051277,-2238158,3199869,7379676,1,5,7,-4,-7,25,1,4,14,-1,-2,13,-970759,-988421,-996508,-1007156
262818,-1194604,938838,2616818,-1,-6,6,-4,-7,27,1,4,17,-1,-2,9,-970697,-988599,-996417,-1007186
24220,-597089,607203,534169,-1,-6,6,-4,-7,27,1,4,17,5,-5,12,-970779,-988501,-996501,-1007292
-1512943,-1490172,2156050,3076503,-1,-6,6,-4,-7,27,1,4,17,5,-5,12,-970781,-988481,-996512,-1007298
-4526232,-3640155,5903431,8077869,-1,-6,6,-4,-7,27,1,4,17,5,-5,12,-970598,-988396,-996494,-1007177
-8388608,-5895887,8388607,8388607,-1,-6,6,-4,-7,27,1,4,17,5,-5,12,-970668,-988366,-996447,-1007229
-8388608,-7211617,8388607,8388607,-1,-6,6,-4,-7,27,1,4,17,5,-5,12,-970520,-988226,-996353,-1007042
-6216924,-7024546,8388607,8388607,-1,-6,6,-4,-7,27,-4,-4,11,5,-5,12,-970633,-988335,-996399,-1007191
-2430500,-5685455,7793065,8388607,-1,-6,6,-4,-7,27,-4,-4,11,5,-5,12,-970592,-988382,-996430,-1007169
-1586221,-3935311,5442187,8388607,-1,-6,6,-4,-7,27,-4,-4,11,5,-5,12,-970700,-988396,-996464,-1007109
-1052577,-2328427,3291931,7402676,-1,-6,6,1,-3,28,-4,-4,11,5,-5,12,-970555,-988284,-996441,-1007028
251572,-1267521,1033819,2674033,3,7,5,1,-3,25,-4,-4,14,5,-5,13,-970441,-988174,-996334,-1006973
8423,-630051,667591,587641,3,7,5,1,-3,25,-4,-4,14,-1,-4,15,-970611,-988250,-996371,-1007063
-1536134,-1526202,2196721,3119358,3,7,5,1,-3,25,-4,-4,14,-1,-4,15,-970875,-988374,-996541,-1007213
-4544777,-3726467,5936643,8106481,3,7,5,1,-3,25,-4,-4,14,-1,-4,15,-970658,-988428,-996427,-1007047
-8388608,-5998214,8388607,8388607,3,7,5,1,-3,25,-4,-4,14,-1,-4,15,-970587,-988478,-996450,-1007277
-8388608,-7313755,8388607,8388607,3,7,5,1,-3,25,5,6,11,-1,-4,15,-970771,-988540,-996601,-1007350
-6197370,-7142502,8388607,8388607,3,7,5,1,-3,25,5,6,11,-1,-4,15,-970789,-988517,-996542,-1007270
-2420911,-5816445,7898694,8388607,3,7,5,1,-3,25,5,6,11,-1,-4,15,-970653,-988428,-996467,-1007219
-1625531,-4023389,5569678,8388607,3,7,5,1,-3,25,5,6,11,-1,-4,15,-970693,-988450,-996520,-1007237
-1059988,-2410627,3381792,7388458,3,7,5,-3,1,26,5,6,11,-1,-4,15,-970737,-988377,-996546,-1007266
246745,-1327510,1115783,2676338,1,7,8,-3,1,28,5,6,11,-1,-4,12,-970794,-988522,-996501,-1007187
-15534,-645946,716769,605351,1,7,8,-3,1,28,5,6,11,0,1,14,-970808,-988482,-996586,-1007277
-1546656,-1543587,2219643,3137604,1,7,8,-3,1,28,5,6,11,0,1,14,-970843,-988532,-996619,-1007339
-4558221,-3799251,5963391,8128248,1,7,8,-3,1,28,5,6,11,0,1,14,-970737,-988466,-996556,-1007232
-8388608,-6089721,8388607,8388607,1,7,8,-3,1,28,5,6,11,0,1,14,-970703,-988388,-996486,-1007340
-8388608,-7403039,8388607,8388607,1,7,8,-3,1,28,-3,2,16,0,1,14,-970703,-988388,-996486,-1007340
-6183059,-7223673,8388607,8388607,1,7,8,-3,1,28,-3,2,16,0,1,14,-970772,-988650,-996357,-1007168
-2412056,-5898262,7959607,8388607,1,7,8,-3,1,28,-3,2,16,0,1,14,-970534,-988132,-996392,-1007192
-1621956,-4106963,5649698,8388607,1,7,8,-3,1,28,-3,2,16,0,1,14,-970824,-988551,-996469,-1007263
-1069051,-2488326,3468550,7408764,1,7,8,-2,11,26,-3,2,16,0,1,14,-970722,-988413,-996538,-1007271
233071,-1377482,1190636,2701809,-2,4,7,-2,11,26,-3,2,11,0,1,15,-970615,-988290,-996526,-1007188
-18453,-653311,746118,629164,-2,4,7,-2,11,26,-3,2,11,0,1,15,-970575,-988308,-996438,-1007121
-1549502,-1549286,2230803,3144688,-2,4,7,-2,11,26,-3,2,11,-5,3,15,-970684,-988483,-996463,-1007240
-4554626,-3822928,5967525,8127124,-2,4,7,-2,11,26,-3,2,11,-5,3,15,-970663,-988416,-996437,-1007100
-8388608,-6128614,8388607,8388607,-2,4,7,-2,11,26,-3,2,11,-5,3,15,-970628,-988320,-996319,-1007095
-8388608,-7444209,8388607,8388607,-2,4,7,-2,11,26,-2,3,7,-5,3,15,-970594,-988373,-996403,-1007078
-6228838,-7269841,8388607,8388607,-2,4,7,-2,11,26,-2,3,7,-5,3,15,-970542,-988269,-996435,-1007052
-2479397,-5937551,8054236,8388607,-2,4,7,-2,11,26,-2,3,7,-5,3,15,-970807,-988387,-996490,-1007089
-1671319,-4150174,5742191,8388607,-2,4,7,7,10,32,-2,3,7,-5,3,15,-970619,-988338,-996398,-1007036
-1115783,-2539493,3567184,7442923,-2,4,7,7,10,32,-2,3,7,-5,3,15,-970649,-988406,-996477,-1007055
201140,-1420365,1274969,2751115,-2,6,12,7,10,26,-2,3,16,-5,3,14,-970541,-988315,-996323,-1006997
-52428,-672369,789656,680969,-2,6,12,7,10,26,-2,3,16,-5,3,14,-970582,-988415,-996340,-1007082
-1550710,-1555149,2241502,3159299,-2,6,12,7,10,26,-2,3,16,-2,-1,17,-970581,-988322,-996406,-1007124
-4538585,-3867203,5961393,8118559,-2,6,12,7,10,26,-2,3,16,-2,-1,17,-970518,-988239,-996397,-1006984
-8388608,-6197770,8388607,8388607,-2,6,12,7,10,26,-2,3,16,-2,-1,17,-970631,-988332,-996413,-1007128
-8388608,-7525167,8388607,8388607,-2,6,12,7,10,26,-5,1,17,-2,-1,17,-970631,-988332,-996413,-1007128
-6240929,-7353072,8388607,8388607,-2,6,12,7,10,26,-5,1,17,-2,-1,17,-970739,-988641,-996483,-1007119
-2493903,-6022499,8133152,8388607,-2,6,12,7,10,26,-5,1,17,-2,-1,17,-970518,-988147,-996401,-1007153
-1688479,-4227930,5836907,8388607,-2,6,12,5,-2,29,-5,1,17,-2,-1,17,-970562,-988313,-996213,-1007026
-1130678,-2601507,3644111,7426949,-2,6,12,5,-2,29,-5,1,17,-2,-1,17,-970669,-988422,-996440,-1007177
184154,-1449856,1338239,2728593,3,2,10,5,-2,32,-5,1,7,-2,-1,15,-970601,-988369,-996427,-1007097
-61042,-659142,799809,662368,3,2,10,5,-2,32,-5,1,7,-2,-1,15,-970722,-988342,-996475,-1007135
-1542005,-1544623,2232156,3133735,3,2,10,5,-2,32,-5,1,7,5,0,9,-970722,-988342,-996475,-1007135
-4535099,-3860991,5961834,8110038,3,2,10,5,-2,32,-5,1,7,5,0,9,-970863,-988732,-996388,-1007113
-8388608,-6218669,8388607,8388607,3,2,10,5,-2,32,-1,-6,10,5,0,9,-970439,-988025,-996419,-1007142
-8388608,-7543582,8388607,8388607,3,2,10,5,-2,32,-1,-6,10,5,0,9,-970731,-988489,-996528,-1007233
-6265541,-7379411,8388607,8388607,3,2,10,5,-2,32,-1,-6,10,5,0,9,-970658,-988443,-996534,-1007186
-2546807,-6031901,8188644,8388607,3,2,10,5,-2,32,-1,-6,10,5,0,9,-970551,-988226,-996471,-1007035
-1742230,-4230047,5892805,8388607,3,2,10,-1,-4,24,-1,-6,10,5,0,9,-970672,-988453,-996585,-1007159
-1170515,-2607101,3689973,7432128,3,2,10,-1,-4,24,-1,-6,10,5,0,9,-970788,-988487,-996536,-1007232
138353,-1455937,1384769,2751981,-1,0,4,-1,-4,29,-1,-6,17,5,0,17,-970582,-988445,-996613,-1007187
-94151,-668259,824007,693053,-1,0,4,-1,-4,29,-1,-6,17,5,0,17,-970618,-988446,-996530,-1007133
-1555480,-1557907,2252931,3168002,-1,0,4,-1,-4,29,-1,-6,17,-3,0,16,-970656,-988572,-996548,-1007114
-4540996,-3892867,5974115,8124624,-1,0,4,-1,-4,29,-1,-6,17,-3,0,16,-970666,-988495,-996593,-1007096
-8388608,-6250614,8388607,8388607,-1,0,4,-1,-4,29,-1,-6,17,-3,0,16,-970658,-988322,-996470,-1007022
-8388608,-7577169,8388607,8388607,-1,0,4,-1,-4,29,1,0,17,-3,0,16,-970595,-988450,-996546,-1007103
-6277604,-7408926,8388607,8388607,-1,0,4,-1,-4,29,1,0,17,-3,0,16,-970574,-988390,-996387,-1006967
-2575999,-6065446,8242931,8388607,-1,0,4,-1,-4,29,1,0,17,-3,0,16,-970579,-988304,-996541,-1007053
-1785694,-4260356,5966820,8388607,-1,0,4,-1,-4,29,1,0,17,-3,0,16,-970772,-988533,-996645,-1007191
-1198726,-2630359,3741157,7423104,-1,0,4,0,0,32,1,0,17,-3,0,16,-970693,-988441,-996618,-1007169
108308,-1463245,1426065,2743473,-4,0,3,0,0,24,1,0,10,-3,0,9,-970553,-988341,-996415,-1006861
-106887,-663103,833818,689233,-4,0,3,0,0,24,1,0,10,-3,0,9,-970687,-988337,-996523,-1007142
-1553243,-1554536,2251951,3158985,-4,0,3,0,0,24,1,0,10,-1,-5,1,-970479,-988240,-996377,-1006893
-4539616,-3889095,5977290,8122447,-4,0,3,0,0,24,1,0,10,-1,-5,1,-970593,-988347,-996483,-1007043
-8388608,-6263356,8388607,8388607,-4,0,3,0,0,24,0,3,10,-1,-5,1,-970535,-988330,-996419,-1006845
-8388608,-7605867,8388607,8388607,-4,0,3,0,0,24,0,3,10,-1,-5,1,-970655,-988499,-996501,-1007182
-6316809,-7435276,8388607,8388607,-4,0,3,0,0,24,0,3,10,-1,-5,1,-970533,-988341,-996414,-1007006
-2635579,-6081479,8305910,8388607,-4,0,3,0,0,24,0,3,10,-1,-5,1,-970644,-988393,-996429,-1007062
-1822897,-4282942,6026607,8388607,-4,0,3,-7,1,29,0,3,10,-1,-5,1,-970605,-988452,-996412,-1007111
-1225055,-2661562,3798607,7443671,-4,0,3,-7,1,29,0,3,10,-1,-5,1,-970749,-988423,-996506,-1007262
79164,-1502076,1477925,2781522,0,-2,0,-7,1,32,0,3,17,-1,-5,16,-970664,-988438,-996480,-1007131
-143396,-678064,863999,746229,0,-2,0,-7,1,32,0,3,17,-1,-5,16,-970636,-988379,-996470,-1007052
-1551467,-1555333,2255853,3157768,0,-2,0,-7,1,32,0,3,17,-1,0,14,-970636,-988379,-996470,-1007052
-4519627,-3915118,5963943,8106356,0,-2,0,-7,1,32,0,3,17,-1,0,14,-970789,-988553,-996463,-1007104
-8388608,-6304782,8388607,8388607,0,-2,0,-7,1,32,-5,8,6,-1,0,14,-970390,-988019,-996475,-1007066
-8388608,-7646494,8388607,8388607,0,-2,0,-7,1,32,-5,8,6,-1,0,14,-970699,-988342,-996465,-1007135
-6344996,-7494546,8388607,8388607,0,-2,0,-7,1,32,-5,8,6,-1,0,14,-970658,-988442,-996443,-1007004
-2685657,-6136497,8388607,8388607,0,-2,0,-7,1,32,-5,8,6,-1,0,14,-970730,-988351,-996468,-1007085
-1863534,-4326337,6110559,8388607,0,-2,0,2,5,27,-5,8,6,-1,0,14,-970627,-988464,-996413,-1007109
-1261606,-2699055,3873146,7453004,0,-2,0,2,5,27,-5,8,6,-1,0,14,-970697,-988516,-996550,-1007170
41639,-1526564,1544411,2800748,-3,1,8,2,5,29,-5,8,10,-1,0,1,-970637,-988256,-996618,-1007068
-164921,-679001,882921,776312,-3,1,8,2,5,29,-5,8,10,-1,0,1,-970695,-988334,-996483,-1007140
-1557387,-1560222,2266571,3172489,-3,1,8,2,5,29,-5,8,10,-5,9,19,-970581,-988197,-996497,-1006984
-4519937,-3923554,5967796,8106748,-3,1,8,2,5,29,-5,8,10,-5,9,19,-970690,-988393,-996542,-1007147
-8388608,-6331844,8388607,8388607,-3,1,8,2,5,29,0,3,24,-5,9,19,-970690,-988393,-996542,-1007147
-8388608,-7688899,8388607,8388607,-3,1,8,2,5,29,0,3,24,-5,9,19,-970801,-988603,-996574,-1007210
-6345614,-7527989,8388607,8388607,-3,1,8,2,5,29,0,3,24,-5,9,19,-970621,-988241,-996482,-1007086
-2709704,-6144912,8388607,8388607,-3,1,8,2,5,29,0,3,24,-5,9,19,-970656,-988291,-996449,-1007155
-1902363,-4336326,6159059,8388607,-3,1,8,2,10,24,0,3,24,-5,9,19,-970640,-988311,-996414,-1007105
-1269084,-2709315,3890543,7414507,-3,1,8,2,10,24,0,3,24,-5,9,19,-970566,-988234,-996374,-1006953
19898,-1521915,1560826,2771179,-3,1,8,2,10,24,0,3,24,-5,9,19,-970641,-988317,-996562,-1007030
-182613,-671593,885270,762607,0,6,1,2,10,27,0,3,6,-5,9,14,-970818,-988507,-996613,-1007252
-4529577,-3925905,5980483,8121751,0,6,1,2,10,27,0,3,6,-5,0,9,-970668,-988382,-996572,-1007043
-4529577,-3925905,5980483,8121751,0,6,1,2,10,27,0,3,6,-5,0,9,-970819,-988467,-996516,-1007258
-8388608,-6328953,8388607,8388607,0,6,1,2,10,27,6,-5,15,-5,0,9,-970504,-988167,-996269,-1006911
-8388608,-7678767,8388607,8388607,0,6,1,2,10,27,6,-5,15,-5,0,9,-970670,-988477,-996490,-1007299
-6372896,-7497596,8388607,8388607,0,6,1,2,10,27,6,-5,15,-5,0,9,-970562,-988366,-996365,-1007131
-2722696,-6137037,8388607,8388607,0,6,1,2,10,27,6,-5,15,-5,0,9,-970730,-988418,-996574,-1007329
-1924367,-4327200,6172044,8388607,0,6,1,1,-6,24,6,-5,15,-5,0,9,-970762,-988467,-996487,-1007267
-1268406,-2698047,3878813,7397794,0,6,1,1,-6,24,6,-5,15,-5,0,9,-970560,-988250,-996532,-1007099
21438,-1504422,1541719,2739571,0,-7,2,1,-6,24,6,-5,24,-5,0,19,-970686,-988440,-996655,-1007190
-179001,-662549,871417,715875,0,-7,2,1,-6,24,6,-5,24,-5,0,19,-970655,-988465,-996588,-1007225
-1549603,-1549478,2252249,3143784,0,-7,2,1,-6,24,6,-5,24,-5,0,19,-970551,-988354,-996431,-1007166
-4514771,-3907681,5960568,8102112,0,-7,2,1,-6,24,6,-5,24,-4,-6,15,-970598,-988360,-996458,-1007229
-8388608,-6303096,8388607,8388607,0,-7,2,1,-6,24,4,-3,15,-4,-6,15,-970464,-988129,-996469,-1007013
-8388608,-7682242,8388607,8388607,0,-7,2,1,-6,24,4,-3,15,-4,-6,15,-970684,-988298,-996586,-1007219
-6360352,-7516711,8388607,8388607,0,-7,2,1,-6,24,4,-3,15,-4,-6,15,-970673,-988225,-996484,-1007147
-2745841,-6131906,8388607,8388607,0,-7,2,1,-6,24,4,-3,15,-4,-6,15,-970585,-988375,-996561,-1007136
-1929462,-4323014,6173163,8388607,0,-7,2,2,1,29,4,-3,15,-4,-6,15,-970817,-988386,-996573,-1007325
