33233,-133446,68053,-53889,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33328,-133756,67881,-54068,0,0,0,0,-16,-3,14,-1,6,19,13,25,3,-9,11,6,6,0,18
33423,-133807,67783,-53040,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33397,-133490,67684,-51186,0,0,0,0,-8,-4,13,-3,16,27,14,42,-1,5,8,9,8,3,26
33082,-132897,67608,-49074,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32753,-132537,67586,-48332,0,0,0,0,-7,-6,25,10,15,32,21,36,4,-1,1,2,15,0,18
32738,-132575,67631,-48748,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32746,-132867,67753,-49551,0,0,0,0,1,-9,9,13,5,30,17,26,13,-1,2,-9,10,1,10
32746,-132992,68058,-50549,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32693,-133273,68278,-51576,0,0,0,0,-4,-13,14,11,0,20,20,23,12,0,7,-3,22,-7,17
32821,-133645,68486,-52426,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33007,-133984,68360,-52712,0,0,0,0,6,-13,19,8,2,31,22,30,7,1,-3,-6,11,-5,12
33261,-133842,68029,-51559,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33229,-133316,67851,-49792,0,0,0,0,6,-13,19,11,2,35,24,28,-1,12,-1,3,19,-9,15
32916,-132875,67711,-48081,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32695,-132644,67709,-47587,0,0,0,0,-2,-16,25,19,8,24,15,19,5,2,1,3,15,-1,15
32683,-132697,67737,-48284,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32811,-132797,67876,-48706,0,0,0,0,1,-4,19,6,8,23,11,18,2,3,-3,0,14,-9,17
32893,-132996,67999,-49410,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33074,-133229,68107,-50344,0,0,0,0,-4,2,14,7,3,15,23,18,4,-9,5,-8,0,-2,13
33161,-133562,68201,-51733,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33139,-133957,68262,-52316,0,0,0,0,-18,-1,8,-1,0,19,16,27,8,-19,3,-9,-6,0,7
33117,-133922,68282,-51398,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32992,-133698,68124,-49586,0,0,0,0,-5,4,-2,1,4,19,22,31,6,-16,10,-3,-4,0,11
32815,-133116,67947,-47576,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32731,-132676,67822,-46796,0,0,0,0,-12,3,5,8,8,15,19,34,6,-9,3,4,1,4,15
32758,-132672,67723,-47324,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32628,-132945,67651,-48290,0,0,0,0,1,7,10,7,15,22,23,37,2,0,9,0,15,0,22
32661,-133171,67721,-49166,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32961,-133281,68033,-50009,0,0,0,0,-4,-2,19,10,11,32,25,32,-2,-2,5,3,13,6,23
33064,-133538,68293,-51131,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33071,-133939,68376,-51653,0,0,0,0,-3,1,20,13,9,27,21,28,3,3,1,-2,19,3,18
32983,-133919,68566,-50719,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32778,-133642,68534,-48868,0,0,0,0,-2,-7,26,6,7,15,18,27,8,4,5,8,13,0,12
32602,-133144,68355,-46945,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32392,-132853,68374,-46306,0,0,0,0,-2,0,23,14,12,20,24,35,-1,0,6,1,11,7,14
32295,-132876,68416,-47014,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32295,-132876,68416,-47014,0,0,0,0,-10,0,28,7,10,16,17,28,0,-4,7,-4,8,7,16
32471,-133220,68439,-48672,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32627,-133459,68625,-49657,0,0,0,0,-7,-3,22,12,0,11,15,20,5,-3,2,0,13,1,15
32701,-133872,68803,-50760,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32712,-134271,68984,-51057,0,0,0,0,-11,-6,22,7,11,32,20,43,11,-5,-5,3,3,-5,28
32823,-134201,68888,-49717,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32645,-133880,68572,-47651,0,0,0,0,-14,-6,26,-8,6,41,23,53,-2,-9,-8,9,6,-3,37
32556,-133319,68413,-45749,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32499,-133036,68416,-45284,0,0,0,0,-19,0,14,0,12,43,20,48,-9,-15,-1,10,-1,-2,27
32499,-133036,68416,-45284,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32454,-133074,117505,-46028,0,0,0,0,-16,-4,17,-4,20,43,23,40,-3,-9,-2,8,7,-4,29
32587,-133494,68719,-47542,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32716,-133660,68689,-48440,0,0,0,0,-17,3,31,9,14,39,25,31,-3,-2,-4,5,13,11,34
32841,-133937,68826,-49662,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32771,-134442,68993,-50486,0,0,0,0,-6,-5,37,20,8,22,19,22,18,11,0,3,16,-6,12
32703,-134492,69135,-49725,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32389,-134313,69149,-47934,0,0,0,0,19,-10,4,24,-8,-2,10,17,36,8,-3,-9,18,-9,-5
32084,-133744,69217,-45833,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32016,-133352,69066,-44998,0,0,0,0,13,-11,-24,7,-10,1,5,17,25,-15,0,-14,1,-13,-14
32056,-133441,68883,-45542,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32148,-133755,69128,-46987,0,0,0,0,-4,-7,-16,-12,-8,26,10,24,9,-20,1,-17,-9,-22,10
32156,-133961,69388,-48220,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32143,-134139,69824,-49351,0,0,0,0,-14,-12,-9,-8,-6,27,19,23,2,-11,-11,1,-3,-10,15
32048,-134522,70068,-49896,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32046,-134617,70126,-48889,0,0,0,0,-8,0,13,6,8,22,20,40,4,-5,5,6,11,0,19
32028,-134353,69709,-46822,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31963,-133732,69383,-44938,0,0,0,0,11,-2,25,14,17,30,22,34,-2,20,10,11,23,12,16
31869,-133351,69380,-44574,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31719,-133391,69475,-45520,0,0,0,0,9,-3,23,17,23,12,25,30,-4,16,12,2,25,21,11
31668,-133824,69863,-47188,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31834,-133941,70058,-48242,0,0,0,0,3,-3,17,13,9,13,23,22,13,8,19,-5,19,-1,1
31787,-134204,70167,-49549,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31805,-134573,70192,-49981,0,0,0,0,4,0,13,13,-4,10,25,17,12,0,9,-15,8,2,-1
31783,-134604,70149,-49041,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31487,-134318,70159,-47370,0,0,0,0,10,-2,-8,8,-8,14,18,5,9,-2,4,-12,0,-5,-7
31487,-134318,70159,-47370,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31282,-133740,70163,15,0,0,0,0,15,-5,-3,15,1,6,20,25,11,6,9,-5,7,-6,-4
31170,-133388,70265,-46195,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31170,-133388,70265,-46195,0,0,0,0,19,-10,20,22,4,17,25,29,8,34,8,1,28,0,-4
30855,-133665,70468,-48204,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30969,-133819,70537,-49437,0,0,0,0,27,-6,18,32,0,17,20,25,10,35,8,3,32,-2,4
31092,-134072,70643,-50721,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31086,-134409,70669,-51385,0,0,0,0,16,-8,14,34,5,24,18,23,-1,14,5,-1,36,-5,5
31075,-134365,70713,-50543,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30872,-134241,70586,-49070,0,0,0,0,-2,-4,25,15,8,24,15,18,4,0,3,1,12,-3,13
30652,-133762,70666,-47692,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30524,-133317,70735,-47459,0,0,0,0,-29,0,-2,0,-3,30,12,24,6,-52,-6,-13,-4,-8,19
30461,-133249,70578,-48202,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30461,-133249,70578,-48202,0,0,0,0,-14,0,-3,-20,-5,21,7,33,12,-24,2,-10,-20,-17,23
30395,-133512,71039,-50046,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30477,-133669,71096,-51111,0,0,0,0,-11,-1,0,-6,-1,19,9,29,5,-9,2,-5,-13,-2,10
30536,-133968,71016,-52477,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30681,-134211,70944,-52961,0,0,0,0,-9,3,3,1,3,16,15,21,9,-26,-3,-1,-5,-2,11
30748,-134257,70853,-52237,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30493,-133995,70706,-50724,0,0,0,0,-24,32,5,-13,2,29,22,29,2,-52,3,-14,-40,4,18
30306,-133304,70679,-48898,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30214,-132904,70549,-48471,0,0,0,0,0,-21,28,-3,12,25,8,26,0,15,5,1,0,4,15
30171,-132926,70589,-49247,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30098,-133112,70614,-50177,0,0,0,0,-31,1,21,-3,0,24,13,31,16,-11,-9,-3,17,-24,40
30241,-133184,70796,-51227,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30408,-133483,70818,-52564,0,0,0,0,-23,-2,19,0,10,37,17,32,0,-21,-3,13,-4,4,23
30695,-133772,70733,-53579,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30964,-134038,70549,-53699,0,0,0,0,4,-1,6,0,4,35,21,32,-5,2,-3,-3,9,-2,20
31079,-134087,70414,-52934,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30941,-133971,70306,-51447,0,0,0,0,4,-4,16,17,2,30,23,31,3,-7,2,-4,15,2,7
30867,-133394,70083,-49781,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30876,-133111,69833,-49588,0,0,0,0,9,-15,0,11,-1,18,10,13,12,8,0,-3,13,-3,11
31040,-133139,69731,-50196,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31223,-133239,69624,-50695,0,0,0,0,4,-17,9,13,3,5,9,19,17,9,12,-11,12,-2,0
31330,-133364,69598,-51734,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31683,-133546,69530,-52806,0,0,0,0,-1,0,5,1,0,15,18,21,8,-3,4,-11,1,-4,7
32044,-133862,69564,-53848,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32205,-134237,69604,-54248,0,0,0,0,-5,10,9,5,-1,26,14,24,3,-12,-5,-6,1,-4,16
32320,-134242,69431,-53332,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32160,-134012,69188,-51446,0,0,0,0,-7,1,42,15,1,41,25,33,1,-12,-7,-2,11,6,25
32056,-133438,68977,-49593,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32019,-133067,68813,-48917,0,0,0,0,-8,-8,51,33,13,23,39,30,-3,10,-1,7,32,-1,26
32116,-133074,68616,-49573,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32221,-133061,68699,-50439,0,0,0,0,19,-5,13,30,0,4,31,19,5,15,3,8,25,0,-9
32399,-133197,68653,-51031,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32848,-133519,68544,-51622,0,0,0,0,30,8,-20,30,0,4,9,18,6,9,10,2,7,3,-22
33211,-133904,68327,-52664,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33342,-134326,68369,-53277,0,0,0,0,12,6,-36,15,8,9,-5,10,-2,-8,16,-14,-9,8,-8
33368,-134371,68401,-52509,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33173,-134022,68452,-51053,0,0,0,0,-4,1,-18,-5,-2,8,0,13,4,-6,24,-23,-16,8,-1
32867,-133606,68308,-49652,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32889,-133209,68198,-48946,0,0,0,0,-17,3,-1,-20,5,11,7,16,19,-28,8,-13,-10,-6,13
33006,-133190,67911,-49407,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33088,-133334,67953,-50132,0,0,0,0,-19,-11,13,-10,9,29,2,42,9,-12,6,3,-1,0,29
33076,-133539,68165,-51124,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33183,-133819,68208,-52046,0,0,0,0,-27,-22,19,-5,11,36,12,50,1,-2,0,7,8,-5,45
33514,-133984,68288,-52770,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33509,-134347,68379,-53134,0,0,0,0,-27,-1,29,1,3,35,22,42,-5,0,-9,9,5,-5,43
33636,-134414,68278,-52117,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33411,-134119,67971,-50414,0,0,0,0,-4,-23,26,12,-4,27,21,28,8,-11,-8,-3,17,-7,8
33286,-133377,67780,-48741,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33144,-133056,67761,-48391,0,0,0,0,9,-13,13,14,-18,15,16,19,9,14,-3,-20,8,-23,0
33051,-133256,67878,-49280,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33095,-133363,68048,-49897,0,0,0,0,-19,-38,10,-4,-19,16,14,9,20,-2,-7,-21,-2,-24,17
33185,-133521,68025,-50641,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33344,-133694,68129,-51381,0,0,0,0,20,-22,1,10,-10,18,4,14,15,1,-5,-24,14,-12,-23
33566,-133988,68140,-52294,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33771,-134366,68021,-52662,0,0,0,0,2,-8,20,18,-7,25,17,25,16,8,-6,-18,19,-11,12
33765,-134381,68005,-51867,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33679,-134122,67932,-50121,0,0,0,0,14,-4,18,23,14,30,15,34,2,18,-6,11,28,6,18
33422,-133601,67881,-48746,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33255,-133241,67978,-48529,0,0,0,0,0,15,12,29,10,30,20,23,-4,8,-1,11,22,5,17
33046,-133306,68064,-49271,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33054,-133476,68257,-49747,0,0,0,0,0,15,12,0,20,17,24,28,2,-3,1,11,1,8,23
33121,-133850,68298,-50452,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33264,-134076,68445,-51366,0,0,0,0,-15,25,22,-18,20,22,19,32,-2,-28,14,15,-29,14,41
33368,-134317,68603,-52302,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33488,-134600,68501,-52547,0,0,0,0,-67,50,15,-56,-5,28,16,33,2,-89,2,-11,-57,-19,47
33683,-134545,68306,-51624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33604,-134219,68083,-50094,0,0,0,0,-58,-30,-22,-3,0,17,-11,34,2,-38,8,-12,-12,5,-41
33321,-133629,67919,-48489,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33233,-133267,67853,-47955,0,0,0,0,32,14,-16,38,22,0,17,30,-2,17,25,-17,35,9,16
33195,-133340,67845,-48785,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33302,-133617,67824,-49691,0,0,0,0,22,4,25,51,25,12,30,18,8,49,24,16,59,19,-3
33410,-133768,68055,-50600,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33516,-134032,68281,-51643,0,0,0,0,46,8,16,49,15,8,25,19,12,26,17,13,46,24,-25
33618,-134472,68534,-52799,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33604,-134843,68699,-53216,0,0,0,0,52,0,8,26,12,15,19,28,4,32,13,-4,28,9,-14
33794,-134830,68400,-52017,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33781,-134468,67961,-50189,0,0,0,0,6,-7,19,-7,20,34,23,48,1,14,22,6,0,8,35
33730,-133799,67878,-48376,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33526,-133443,68029,-48059,0,0,0,0,-29,-12,30,-9,9,49,20,51,-3,3,8,13,-4,-4,52
33122,-133649,68261,-48879,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33159,-133834,68386,-49494,0,0,0,0,-44,0,33,-13,1,34,20,43,0,-33,-10,-7,-26,-13,45
33424,-133966,68292,-50161,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33585,-134154,68346,-51021,0,0,0,0,-55,4,6,-20,-12,23,5,25,3,-52,-16,-2,-29,-30,34
33659,-134492,68545,-52182,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33755,-134883,68670,-52778,0,0,0,0,-27,-16,-8,-13,-11,25,1,23,17,-28,-25,-7,-13,-22,9
33766,-134861,68586,-51889,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33506,-134670,68398,-50337,0,0,0,0,-7,-33,1,1,-6,16,10,33,13,4,-4,-11,11,-9,15
33371,-134165,68419,-48781,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33274,-133784,68464,-48369,0,0,0,0,9,4,3,29,5,20,13,24,1,8,8,-16,19,4,-4
33319,-133814,68328,-49208,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33387,-134022,68092,-50058,0,0,0,0,25,22,0,42,8,27,32,19,5,0,2,-12,19,11,0
33426,-134126,68343,-50549,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33407,-134194,68414,-51021,0,0,0,0,13,7,32,38,6,21,41,25,5,4,2,-12,39,5,3
33709,-134446,68419,-51921,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33834,-134839,68438,-52446,0,0,0,0,25,-27,32,36,2,10,29,17,6,45,5,-1,45,-5,2
33764,-134839,68493,-51789,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33531,-134664,68498,-50444,0,0,0,0,25,-14,20,25,3,3,15,21,19,46,10,27,27,3,1
33291,-134266,68449,-48992,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33214,-133863,68465,-48400,0,0,0,0,12,8,2,0,9,19,0,34,12,-3,16,0,-2,6,-7
33260,-133901,68437,-48891,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33422,-133963,68494,-49476,0,0,0,0,-19,-4,-14,-20,-1,26,3,16,-4,-17,12,-32,-17,-13,14
33395,-134159,68404,-50444,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33453,-134289,68436,-51534,0,0,0,0,-33,-1,-15,-29,-6,13,8,18,4,-40,-11,-13,-25,-15,22
33656,-134512,68718,-52689,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33766,-134924,68656,-53226,0,0,0,0,-31,-5,-11,-12,0,20,-3,18,12,-36,-13,0,-18,-13,14
34039,-134972,68478,-52207,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33999,-134721,68223,-50489,0,0,0,0,-15,5,0,-7,11,17,8,25,3,-27,4,0,-14,5,10
33646,-134097,68249,-48593,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33411,-133649,68414,-47982,0,0,0,0,-11,3,9,9,14,21,7,40,5,-6,21,-5,5,8,21
33235,-133768,68327,-48671,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33139,-133980,68298,-49506,0,0,0,0,-18,-13,22,1,-5,33,23,43,7,-18,2,-3,5,-11,18
33321,-134081,68351,-50255,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33558,-134247,68466,-51266,0,0,0,0,-9,-14,16,18,-2,30,21,28,8,0,-18,-6,19,-20,32
33871,-134465,68617,-52572,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33871,-134936,68556,-53357,0,0,0,0,19,-19,27,29,8,20,22,29,0,11,-4,5,34,-2,7
33941,-134923,68621,-52374,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33720,-134733,68479,-50631,0,0,0,0,32,-1,37,43,18,34,25,35,10,38,18,3,40,13,-6
33376,-134236,68386,-48879,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33194,-133808,68331,-48299,0,0,0,0,0,4,38,25,8,26,29,31,1,26,6,-5,30,0,29
33128,-133727,68275,-49021,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33264,-133898,68239,-49758,0,0,0,0,-6,-29,17,0,-10,26,24,27,10,-3,-7,4,14,-13,9
33514,-134031,68151,-50779,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33782,-134251,68094,-51886,0,0,0,0,2,-10,1,15,-4,16,18,18,7,8,-3,-9,11,-10,12
34033,-134427,68307,-53158,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33956,-134877,68341,-53871,0,0,0,0,-9,-11,3,-4,-5,7,12,16,10,-19,-2,-11,-7,-12,5
33848,-134962,68213,-52960,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33796,-134633,68127,-51178,0,0,0,0,16,-8,-6,7,0,6,15,13,23,-2,3,-11,8,0,-2
33584,-134160,68062,-49630,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33472,-133729,68059,-48984,0,0,0,0,21,-2,15,25,10,10,23,11,13,14,6,0,23,0,3
33332,-133721,68181,-49591,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33311,-133986,68273,-50422,0,0,0,0,27,19,5,29,20,4,19,24,4,16,24,-11,12,31,-12
33556,-134237,68261,-51121,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33693,-134456,68401,-52034,0,0,0,0,-2,1,7,6,3,20,13,16,1,0,-3,-2,11,-12,16
33828,-134545,68479,-53134,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33931,-134892,68449,-53713,0,0,0,0,2,11,15,16,23,16,16,35,-7,8,32,-13,17,33,-6
33990,-135029,68469,-52791,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33736,-134844,68496,-50992,0,0,0,0,9,-24,3,16,14,37,21,41,-2,10,-10,-3,6,19,10
33601,-134418,68257,-49159,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33638,-133896,68178,-48681,0,0,0,0,-46,-10,16,-6,-10,41,3,31,5,-65,-24,-17,3,-39,40
33645,-133826,67961,-49372,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33654,-133927,68089,-50016,0,0,0,0,-58,-7,0,-33,-26,32,15,21,5,-59,-22,-3,-50,-24,25
